age,start,rating,weight,first,podium,place
3,3,69,58,0,0,5
3,7,61,57,0,0,6
3,5,63,58,0,0,7
3,6,63,58,0,0,8
3,4,65,60,0,0,9
3,11,50,54,0,0,10
3,1,64,61,0,0,11
3,8,54,55,0,0,12
7,1,119,56,1,1,1
5,12,110,53,0,1,2
5,6,114,56,0,1,3
5,11,108,56,0,0,4
6,2,108,56,0,0,5
7,4,107,56,0,0,6
4,8,109,56,0,0,7
5,7,105,56,0,0,8
4,10,107,56,0,0,9
5,5,102,56,0,0,10
5,3,102,56,0,0,11
7,9,93,56,0,0,12
5,11,0,56,1,1,1
4,2,0,55,0,1,2
4,6,0,53,0,1,3
5,7,0,56,0,0,4
4,12,0,55,0,0,5
4,10,0,55,0,0,6
5,3,0,53,0,0,7
5,8,0,55,0,0,8
5,9,0,55,0,0,9
6,1,0,54,0,0,10
4,4,0,55,0,0,11
5,5,0,54,0,0,12
6,6,63,58,1,1,1
4,11,58,56,0,1,2
6,10,60,58,0,1,3
4,5,63,59,0,0,4
5,3,62,57,0,0,5
6,2,58,59,0,0,6
5,1,57,61,0,0,7
6,8,52,58,0,0,8
5,12,39,53,0,0,9
6,7,45,58,0,0,10
4,4,49,59,0,0,11
4,9,42,58,0,0,12
7,3,159,72,1,1,1
7,4,154,70,0,1,2
6,10,138,67,0,1,3
8,6,137,69,0,0,4
7,2,143,73,0,0,5
6,11,121,66,0,0,6
6,5,130,69,0,0,7
7,12,114,63,0,0,8
7,1,129,73,0,0,9
8,7,105,68,0,0,10
10,7,99,65,1,1,1
9,11,79,61,0,1,2
5,10,76,64,0,1,3
8,6,90,67,0,0,4
11,12,74,63,0,0,5
7,2,98,75,0,0,6
8,5,89,70,0,0,7
7,3,69,70,0,0,8
14,9,50,67,0,0,9
8,1,70,76,0,0,10
6,4,57,73,0,0,11
11,8,35,68,0,0,12
9,4,112,73,1,1,1
8,7,97,70,0,1,2
7,6,96,70,0,1,3
7,9,89,69,0,0,4
9,12,60,63,0,0,5
7,8,59,66,0,0,6
6,5,63,72,0,0,7
5,10,56,68,0,0,8
6,1,64,73,0,0,9
7,1,72,60,1,1,1
5,10,59,57,0,1,2
5,4,66,60,0,1,3
5,5,60,59,0,0,4
8,8,55,56,0,0,5
9,7,56,58,0,0,6
4,2,58,61,0,0,7
7,12,38,53,0,0,8
4,11,45,55,0,0,9
4,3,56,61,0,0,10
9,9,45,57,0,0,11
6,6,49,59,0,0,12
7,6,115,72,1,1,1
5,2,103,72,0,1,2
7,3,91,72,0,1,3
7,7,82,65,0,0,4
6,8,81,68,0,0,5
5,4,76,72,0,0,6
4,1,54,60,1,1,1
7,4,48,58,0,1,2
4,10,35,53,0,1,3
6,6,42,57,0,0,4
5,7,39,56,0,0,5
5,11,26,51,0,0,6
4,2,43,59,0,0,7
6,5,37,57,0,0,8
7,3,40,57,0,0,9
8,9,32,55,0,0,10
7,8,31,55,0,0,11
6,12,17,49,0,0,12
5,5,79,54,1,1,1
6,6,74,53,0,1,2
6,10,71,53,0,1,3
7,9,72,53,0,0,4
5,7,73,54,0,0,5
6,4,81,58,0,0,6
4,3,78,58,0,0,7
4,2,79,58,0,0,8
4,8,61,53,0,0,9
6,12,52,51,0,0,10
4,11,51,52,0,0,11
6,1,48,60,0,0,12
6,9,59,53,1,1,1
5,12,53,52,0,1,2
6,3,62,53,0,1,3
6,1,67,60,0,0,4
9,10,51,53,0,0,5
6,11,46,53,0,0,6
4,7,49,54,0,0,7
3,4,49,55,0,0,8
4,8,43,54,0,0,9
5,5,40,54,0,0,10
5,6,30,54,0,0,11
5,2,24,57,0,0,12
5,9,101,54,1,1,1
5,5,98,56,0,1,2
5,6,95,55,0,1,3
4,12,89,53,0,0,4
4,3,94,56,0,0,5
5,8,91,55,0,0,6
5,1,99,59,0,0,7
5,2,93,57,0,0,8
5,4,90,55,0,0,9
5,11,83,53,0,0,10
5,10,84,50,0,0,11
4,7,77,55,0,0,12
3,5,84,56,1,1,1
4,4,81,57,0,1,2
5,6,75,56,0,1,3
3,9,72,54,0,0,4
5,7,66,56,0,0,5
4,8,61,55,0,0,6
5,2,68,59,0,0,7
7,3,65,58,0,0,8
6,12,50,52,0,0,9
6,1,65,60,0,0,10
8,11,41,51,0,0,11
6,10,42,53,0,0,12
3,5,75,59,1,1,1
3,2,74,59,0,1,2
3,11,65,57,0,1,3
3,7,70,59,0,0,4
3,12,64,57,0,0,5
3,8,64,59,0,0,6
3,4,63,59,0,0,7
3,1,51,59,0,0,8
3,9,30,57,0,0,9
3,6,33,59,0,0,10
3,3,30,59,0,0,11
3,10,13,57,0,0,12
5,8,56,54,1,1,1
4,10,53,53,0,1,2
3,12,50,52,0,1,3
6,7,59,57,0,0,4
8,3,65,59,0,0,5
5,5,61,58,0,0,6
7,1,59,60,0,0,7
5,6,52,57,0,0,8
7,4,53,57,0,0,9
6,9,43,54,0,0,10
4,11,38,53,0,0,11
8,2,51,60,0,0,12
5,12,97,53,1,1,1
4,8,98,54,0,1,2
6,4,96,55,0,1,3
5,1,102,59,0,0,4
5,7,90,54,0,0,5
5,2,99,58,0,0,6
5,10,86,53,0,0,7
6,5,87,55,0,0,8
4,9,84,54,0,0,9
6,3,90,57,0,0,10
4,11,79,53,0,0,11
4,6,74,55,0,0,12
3,5,82,59,1,1,1
3,11,71,57,0,1,2
3,6,71,59,0,1,3
3,1,69,59,0,0,4
3,3,67,59,0,0,5
3,10,61,57,0,0,6
3,8,57,57,0,0,7
3,12,52,57,0,0,8
3,9,45,57,0,0,9
3,7,42,57,0,0,10
3,4,39,57,0,0,11
3,2,16,59,0,0,12
4,7,59,58,1,1,1
9,4,58,59,0,1,2
5,11,55,58,0,1,3
4,12,51,54,0,0,4
8,5,49,59,0,0,5
6,1,48,60,0,0,6
5,9,41,58,0,0,7
5,10,35,58,0,0,8
4,14,30,57,0,0,9
7,13,27,54,0,0,10
4,6,23,58,0,0,11
4,8,20,58,0,0,12
4,3,68,59,1,1,1
6,7,57,56,0,1,2
4,4,60,57,0,1,3
4,8,54,56,0,0,4
5,2,63,60,0,0,5
3,12,43,51,0,0,6
7,1,59,60,0,0,7
3,6,50,56,0,0,8
4,5,48,56,0,0,9
4,9,46,55,0,0,10
4,11,38,53,0,0,11
6,10,37,53,0,0,12
7,8,138,71,1,1,1
9,2,143,71,0,1,2
9,11,115,66,0,1,3
8,6,126,72,0,0,4
7,7,110,71,0,0,5
7,5,110,72,0,0,6
6,9,96,69,0,0,7
7,3,103,74,0,0,8
9,1,99,75,0,0,9
8,10,80,67,0,0,10
8,4,77,73,0,0,11
7,2,124,73,1,1,1
6,1,112,76,0,1,2
12,11,74,61,0,1,3
5,5,68,74,0,0,4
7,9,42,64,0,0,5
7,10,31,63,0,0,6
7,12,22,63,0,0,7
9,6,29,70,0,0,8
5,3,80,59,1,1,1
6,2,79,60,0,1,2
5,11,68,57,0,1,3
5,9,66,58,0,0,4
3,10,73,58,0,0,5
4,1,73,62,0,0,6
6,6,61,58,0,0,7
6,5,62,60,0,0,8
9,12,50,56,0,0,9
9,4,58,59,0,0,10
3,13,45,52,0,0,11
5,8,52,58,0,0,12
5,3,119,71,1,1,1
5,8,114,71,0,1,2
6,6,105,71,0,1,3
6,2,99,71,0,0,4
5,7,95,70,0,0,5
6,1,86,70,0,0,6
5,12,72,68,0,0,7
7,4,78,70,0,0,8
5,5,69,71,0,0,9
5,11,52,68,0,0,10
11,5,133,73,1,1,1
7,7,130,70,0,1,2
7,1,137,75,0,1,3
7,8,125,71,0,0,4
6,9,122,70,0,0,5
9,10,122,68,0,0,6
6,2,121,74,0,0,7
7,6,109,72,0,0,8
9,11,101,68,0,0,9
9,4,109,73,0,0,10
7,12,98,67,0,0,11
6,12,53,52,1,1,1
4,3,61,57,0,1,2
4,9,54,55,0,1,3
3,4,57,57,0,0,4
4,1,59,58,0,0,5
4,2,55,59,0,0,6
3,6,50,57,0,0,7
5,11,41,53,0,0,8
3,7,48,57,0,0,9
4,8,47,57,0,0,10
4,5,46,56,0,0,11
4,10,37,53,0,0,12
4,10,60,54,1,1,1
4,9,62,56,0,1,2
3,6,61,56,0,1,3
4,3,61,57,0,0,4
4,1,64,58,0,0,5
4,12,49,52,0,0,6
5,4,56,57,0,0,7
5,13,43,51,0,0,8
4,7,50,56,0,0,9
3,5,49,56,0,0,10
3,8,28,56,0,0,11
6,9,107,67,1,1,1
8,2,116,74,0,1,2
9,5,94,73,0,1,3
9,3,91,74,0,0,4
8,1,85,75,0,0,5
4,8,82,55,1,1,1
4,1,93,60,0,1,2
5,11,77,53,0,1,3
4,12,74,53,0,0,4
4,9,77,55,0,0,5
6,4,81,58,0,0,6
4,3,81,58,0,0,7
5,10,69,54,0,0,8
4,7,71,55,0,0,9
5,2,80,58,0,0,10
4,5,66,55,0,0,11
4,6,63,55,0,0,12
10,2,127,75,1,1,1
10,12,105,65,0,1,2
6,11,102,65,0,1,3
6,5,113,72,0,0,4
11,3,114,71,0,0,5
6,9,94,71,0,0,6
11,1,98,73,0,0,7
5,6,87,73,0,0,8
10,7,88,73,0,0,9
10,10,62,68,0,0,10
4,10,123,69,1,1,1
6,1,114,69,0,1,2
5,7,111,71,0,1,3
7,11,100,68,0,0,4
5,8,78,71,0,0,5
5,6,73,71,0,0,6
6,2,72,71,0,0,7
6,12,66,68,0,0,8
7,4,65,71,0,0,9
7,9,57,71,0,0,10
6,3,56,69,0,0,11
5,5,40,69,0,0,12
4,11,59,57,1,1,1
6,1,52,58,0,1,2
5,4,51,58,0,1,3
5,5,48,54,0,0,4
7,2,46,58,0,0,5
10,7,37,58,0,0,6
12,9,32,58,0,0,7
5,6,31,58,0,0,8
4,10,32,57,0,0,9
5,3,29,58,0,0,10
4,12,20,53,0,0,11
8,8,17,58,0,0,12
5,8,84,54,1,1,1
4,4,82,56,0,1,2
4,9,75,53,0,1,3
6,3,79,57,0,0,4
7,1,85,60,0,0,5
4,7,71,54,0,0,6
6,12,65,51,0,0,7
4,2,74,58,0,0,8
4,5,67,55,0,0,9
3,6,64,54,0,0,10
6,10,52,53,0,0,11
5,11,51,53,0,0,12
5,11,43,52,1,1,1
5,4,51,58,0,1,2
7,12,34,51,0,1,3
7,9,37,53,0,0,4
4,10,34,52,0,0,5
5,5,44,58,0,0,6
6,6,35,55,0,0,7
5,1,43,60,0,0,8
6,3,41,59,0,0,9
6,8,19,55,0,0,10
6,2,23,58,0,0,11
5,7,5,56,0,0,12
4,8,61,54,1,1,1
6,3,65,57,0,1,2
8,2,67,59,0,1,3
6,10,56,54,0,0,4
4,12,46,51,0,0,5
7,11,52,54,0,0,6
6,6,57,57,0,0,7
6,1,64,59,0,0,8
6,9,50,54,0,0,9
5,5,57,57,0,0,10
5,7,47,53,0,0,11
4,4,48,57,0,0,12
6,8,62,54,1,1,1
7,10,60,54,0,1,2
4,12,57,53,0,1,3
4,6,61,56,0,0,4
6,1,64,60,0,0,5
7,9,50,49,0,0,6
4,3,57,58,0,0,7
4,4,55,57,0,0,8
5,7,45,54,0,0,9
6,2,53,58,0,0,10
6,5,47,55,0,0,11
6,11,36,53,0,0,12
5,11,72,52,1,1,1
7,1,86,59,0,1,2
5,7,75,55,0,1,3
5,9,63,51,0,0,4
5,3,72,57,0,0,5
5,10,59,52,0,0,6
6,8,60,53,0,0,7
5,6,66,56,0,0,8
5,2,74,59,0,0,9
5,5,64,55,0,0,10
4,4,59,57,0,0,11
8,12,47,50,0,0,12
7,4,66,58,1,1,1
3,9,61,56,0,1,2
4,3,64,58,0,1,3
4,5,59,58,0,0,4
6,11,52,55,0,0,5
6,6,55,57,0,0,6
4,1,60,55,0,0,7
4,12,42,53,0,0,8
4,8,46,56,0,0,9
4,2,36,59,0,0,10
5,10,21,56,0,0,11
3,7,20,57,0,0,12
7,1,74,60,1,1,1
4,4,66,58,0,1,2
5,5,64,58,0,1,3
6,2,66,59,0,0,4
5,10,54,54,0,0,5
6,9,55,55,0,0,6
4,8,58,56,0,0,7
6,3,63,59,0,0,8
6,12,48,53,0,0,9
4,11,48,53,0,0,10
4,7,54,56,0,0,11
5,6,52,57,0,0,12
5,9,101,69,1,1,1
7,5,105,74,0,1,2
6,4,99,74,0,1,3
8,8,88,69,0,0,4
6,1,101,76,0,0,5
9,6,92,73,0,0,6
8,12,69,63,0,0,7
8,11,61,62,0,0,8
9,2,88,75,0,0,9
5,9,70,59,1,1,1
4,10,68,58,0,1,2
6,7,66,56,0,1,3
5,6,64,59,0,0,4
4,8,61,59,0,0,5
6,4,58,58,0,0,6
4,5,56,59,0,0,7
4,2,56,57,0,0,8
11,3,55,57,0,0,9
7,1,55,60,0,0,10
7,12,43,54,0,0,11
5,11,42,58,0,0,12
7,8,117,73,1,1,1
7,5,113,73,0,1,2
5,10,98,68,0,1,3
9,6,108,73,0,0,4
7,3,107,75,0,0,5
11,9,97,70,0,0,6
9,7,95,73,0,0,7
9,11,75,63,0,0,8
8,2,98,75,0,0,9
9,4,94,74,0,0,10
7,1,73,75,0,0,11
5,4,82,59,1,1,1
4,2,82,60,0,1,2
4,5,78,58,0,1,3
4,1,80,60,0,0,4
7,11,66,56,0,0,5
7,6,72,58,0,0,6
5,3,73,59,0,0,7
4,8,68,58,0,0,8
4,12,60,54,0,0,9
8,9,65,57,0,0,10
5,10,60,56,0,0,11
4,7,59,58,0,0,12
8,9,128,69,1,1,1
6,8,125,69,0,1,2
6,11,120,69,0,1,3
6,2,120,72,0,0,4
5,7,107,69,0,0,5
6,12,97,66,0,0,6
5,5,93,69,0,0,7
7,4,75,69,0,0,8
5,2,77,58,1,1,1
4,6,73,57,0,1,2
4,8,59,57,0,1,3
4,11,58,57,0,0,4
5,1,51,58,0,0,5
4,10,51,54,0,0,6
4,5,50,57,0,0,7
4,12,4,54,0,0,8
4,9,0,57,0,0,9
7,3,0,58,0,0,10
5,4,0,58,0,0,11
4,13,0,57,0,0,12
6,9,70,60,1,1,1
7,2,69,62,0,1,2
4,3,67,62,0,1,3
6,1,66,62,0,0,4
10,11,58,58,0,0,5
5,5,62,61,0,0,6
8,6,62,61,0,0,7
10,4,59,61,0,0,8
6,8,52,58,0,0,9
4,10,43,58,0,0,10
6,13,35,55,0,0,11
8,7,43,60,0,0,12
4,9,117,67,1,1,1
5,2,121,71,0,1,2
6,3,121,75,0,1,3
5,10,107,70,0,0,4
6,6,114,72,0,0,5
6,4,112,73,0,0,6
5,1,113,74,0,0,7
6,7,105,69,0,0,8
5,12,90,66,0,0,9
5,8,98,72,0,0,10
9,5,95,73,0,0,11
7,11,77,70,0,0,12
3,1,81,57,1,1,1
3,10,61,55,0,1,2
3,4,65,56,0,1,3
3,3,61,57,0,0,4
3,2,60,57,0,0,5
3,6,53,57,0,0,6
3,9,38,55,0,0,7
3,7,33,57,0,0,8
3,11,29,53,0,0,9
3,12,15,55,0,0,10
3,5,13,57,0,0,11
3,8,0,55,0,0,12
8,4,90,60,1,1,1
4,5,76,60,0,1,2
4,7,73,59,0,1,3
4,13,65,55,0,0,4
3,6,80,60,0,0,5
6,10,62,57,0,0,6
4,12,58,55,0,0,7
4,14,49,53,0,0,8
4,9,61,58,0,0,9
5,1,56,62,0,0,10
5,2,23,57,0,0,11
4,3,20,60,0,0,12
5,7,101,54,1,1,1
7,2,112,59,0,1,2
5,6,101,55,0,1,3
5,9,96,53,0,0,4
5,11,90,51,0,0,5
6,1,107,60,0,0,6
5,8,93,49,0,0,7
5,10,86,51,0,0,8
5,5,102,58,0,0,9
6,3,101,59,0,0,10
6,4,93,58,0,0,11
8,12,73,50,0,0,12
6,2,123,73,1,1,1
9,1,102,73,0,1,2
6,11,81,65,0,1,3
8,10,75,64,0,0,4
6,2,117,69,1,1,1
6,4,115,71,0,1,2
4,12,104,67,0,1,3
5,6,106,71,0,0,4
5,5,92,70,0,0,5
8,3,84,71,0,0,6
5,9,73,65,0,0,7
6,7,77,71,0,0,8
5,8,58,68,0,0,9
5,11,57,65,0,0,10
5,1,36,69,0,0,11
7,8,130,71,1,1,1
5,3,127,71,0,1,2
6,2,125,70,0,1,3
8,7,117,71,0,0,4
6,5,109,69,0,0,5
5,6,109,71,0,0,6
6,4,88,67,0,0,7
6,11,53,68,0,0,8
6,10,18,68,0,0,9
3,12,110,55,1,1,1
6,4,112,58,0,1,2
6,5,111,58,0,1,3
5,6,108,58,0,0,4
6,1,108,58,0,0,5
7,3,107,58,0,0,6
5,10,104,58,0,0,7
6,7,102,58,0,0,8
6,2,101,58,0,0,9
4,11,100,58,0,0,10
6,9,99,58,0,0,11
6,8,86,58,0,0,12
5,12,92,50,1,1,1
4,6,97,53,0,1,2
4,2,107,58,0,1,3
6,3,100,51,0,0,4
3,10,91,51,0,0,5
4,1,109,60,0,0,6
7,5,95,55,0,0,7
5,11,83,50,0,0,8
4,8,79,53,0,0,9
4,4,83,55,0,0,10
4,9,69,52,0,0,11
5,7,69,53,0,0,12
5,11,83,53,1,1,1
7,10,75,53,0,1,2
5,6,81,57,0,1,3
4,3,83,58,0,0,4
5,8,76,55,0,0,5
5,5,79,57,0,0,6
4,9,71,54,0,0,7
5,14,62,51,0,0,8
5,13,62,52,0,0,9
5,12,62,52,0,0,10
4,2,72,59,0,0,11
4,4,43,57,0,0,12
2,1,103,55,1,1,1
2,7,102,55,0,1,2
2,2,100,55,0,1,3
2,6,98,55,0,0,4
2,8,96,55,0,0,5
2,3,94,55,0,0,6
2,15,93,55,0,0,7
2,9,90,55,0,0,8
2,5,84,55,0,0,9
2,4,81,55,0,0,10
2,10,65,55,0,0,11
2,14,61,55,0,0,12
6,5,124,73,1,1,1
4,9,109,67,0,1,2
5,3,120,72,0,1,3
6,10,104,66,0,0,4
5,6,103,73,0,0,5
7,1,103,73,0,0,6
6,4,99,74,0,0,7
7,7,90,71,0,0,8
9,11,73,65,0,0,9
8,12,55,63,0,0,10
5,1,88,60,1,1,1
6,2,84,59,0,1,2
7,4,81,58,0,1,3
4,12,66,53,0,0,4
5,8,72,56,0,0,5
4,3,62,58,0,0,6
6,11,51,53,0,0,7
4,9,53,55,0,0,8
3,5,57,58,0,0,9
4,6,55,57,0,0,10
6,7,52,56,0,0,11
3,10,44,54,0,0,12
4,11,52,52,1,1,1
7,3,67,59,0,1,2
5,1,64,55,0,1,3
5,9,49,54,0,0,4
4,8,44,54,0,0,5
5,12,39,52,0,0,6
3,4,41,56,0,0,7
8,2,47,60,0,0,8
3,5,37,55,0,0,9
5,7,23,53,0,0,10
5,6,25,55,0,0,11
3,10,14,52,0,0,12
4,10,0,56,1,1,1
3,14,0,53,0,1,2
5,1,0,56,0,1,3
5,3,0,56,0,0,4
4,5,0,56,0,0,5
6,2,0,56,0,0,6
4,12,0,56,0,0,7
4,6,0,56,0,0,8
8,7,0,56,0,0,9
6,8,0,56,0,0,10
8,11,0,56,0,0,11
5,4,0,56,0,0,12
6,5,0,53,1,1,1
4,8,0,53,0,1,2
4,10,0,53,0,1,3
6,2,0,57,0,0,4
7,4,0,54,0,0,5
7,1,0,58,0,0,6
6,3,0,56,0,0,7
7,7,0,53,0,0,8
4,9,0,53,0,0,9
6,6,0,53,0,0,10
4,11,0,54,0,0,11
8,12,0,53,0,0,12
3,5,75,53,1,1,1
3,8,74,53,0,1,2
3,13,72,53,0,1,3
3,7,71,53,0,0,4
4,3,71,63,0,0,5
3,11,56,53,0,0,6
5,1,56,63,0,0,7
3,12,47,53,0,0,8
4,2,49,63,0,0,9
4,4,41,60,0,0,10
3,9,35,50,0,0,11
3,6,20,53,0,0,12
3,6,67,54,1,1,1
3,5,69,55,0,1,2
3,11,59,53,0,1,3
3,3,66,55,0,0,4
3,10,57,53,0,0,5
3,2,60,57,0,0,6
3,1,62,56,0,0,7
3,9,37,51,0,0,8
3,4,41,56,0,0,9
3,8,25,52,0,0,10
3,7,16,54,0,0,11
3,12,0,50,0,0,12
4,5,81,58,1,1,1
4,4,73,58,0,1,2
5,10,62,57,0,1,3
4,11,61,56,0,0,4
4,6,64,57,0,0,5
4,3,62,58,0,0,6
4,7,61,58,0,0,7
4,12,55,56,0,0,8
5,1,47,59,0,0,9
5,2,17,59,0,0,10
4,9,17,57,0,0,11
4,8,0,58,0,0,12
6,5,60,55,1,1,1
6,1,60,55,0,1,2
3,8,55,54,0,1,3
6,11,53,53,0,0,4
3,9,54,54,0,0,5
4,10,53,54,0,0,6
7,3,57,57,0,0,7
6,7,50,53,0,0,8
4,6,48,55,0,0,9
9,12,38,51,0,0,10
3,4,32,56,0,0,11
4,2,32,58,0,0,12
6,12,57,52,1,1,1
5,11,57,53,0,1,2
7,3,64,58,0,1,3
6,2,63,58,0,0,4
5,4,61,57,0,0,5
6,1,67,60,0,0,6
6,9,53,53,0,0,7
4,6,55,56,0,0,8
7,8,50,54,0,0,9
4,5,54,56,0,0,10
4,10,29,48,0,0,11
4,7,7,53,0,0,12
5,3,73,58,1,1,1
6,5,61,57,0,1,2
4,11,54,54,0,1,3
4,8,56,56,0,0,4
5,1,63,59,0,0,5
3,7,57,57,0,0,6
5,6,55,57,0,0,7
3,4,51,57,0,0,8
4,9,40,54,0,0,9
4,10,35,53,0,0,10
6,2,41,53,0,0,11
4,12,22,52,0,0,12
8,1,75,60,1,1,1
4,12,53,53,0,1,2
4,8,54,54,0,1,3
5,2,65,59,0,0,4
4,5,58,57,0,0,5
4,7,54,55,0,0,6
5,4,56,57,0,0,7
3,10,45,53,0,0,8
9,6,50,51,0,0,9
5,9,44,53,0,0,10
4,11,21,53,0,0,11
7,3,23,57,0,0,12
3,3,97,59,1,1,1
4,4,90,58,0,1,2
5,2,93,60,0,1,3
4,1,85,60,0,0,4
5,12,64,52,0,0,5
6,9,72,51,0,0,6
6,6,75,58,0,0,7
6,5,76,58,0,0,8
5,8,73,57,0,0,9
6,11,60,51,0,0,10
4,10,66,54,0,0,11
4,7,70,57,0,0,12
5,10,72,52,1,1,1
4,3,82,57,0,1,2
5,4,76,55,0,1,3
5,9,70,53,0,0,4
8,8,71,53,0,0,5
3,7,72,54,0,0,6
7,6,71,54,0,0,7
6,12,65,52,0,0,8
4,5,71,54,0,0,9
4,1,75,60,0,0,10
4,2,65,58,0,0,11
5,11,51,52,0,0,12
6,9,72,52,1,1,1
6,8,82,58,0,1,2
7,1,86,59,0,1,3
4,2,81,58,0,0,4
5,7,69,53,0,0,5
6,12,62,49,0,0,6
5,6,68,54,0,0,7
6,5,73,57,0,0,8
7,10,60,52,0,0,9
7,11,58,52,0,0,10
6,4,70,58,0,0,11
4,3,64,58,0,0,12
4,9,77,52,1,1,1
5,11,74,52,0,1,2
4,4,75,54,0,1,3
4,3,76,55,0,0,4
3,1,84,60,0,0,5
4,10,68,53,0,0,6
6,6,65,53,0,0,7
5,8,64,53,0,0,8
4,7,58,53,0,0,9
6,12,50,52,0,0,10
5,2,54,56,0,0,11
4,5,6,53,0,0,12
2,5,0,56,1,1,1
2,8,0,54,0,1,2
2,3,0,56,0,1,3
2,16,0,54,0,0,4
2,10,0,54,0,0,5
2,1,0,56,0,0,6
2,2,0,56,0,0,7
2,6,0,56,0,0,8
2,11,0,54,0,0,9
2,4,0,56,0,0,10
2,7,0,56,0,0,11
2,14,0,54,0,0,12
5,13,60,54,1,1,1
6,5,69,60,0,1,2
4,2,70,57,0,1,3
8,9,63,58,0,0,4
4,6,67,59,0,0,5
6,3,66,58,0,0,6
5,4,65,60,0,0,7
5,8,61,57,0,0,8
4,10,59,58,0,0,9
5,7,62,59,0,0,10
4,11,55,56,0,0,11
5,12,52,58,0,0,12
8,3,105,58,1,1,1
4,11,95,54,0,1,2
11,4,97,57,0,1,3
4,8,91,54,0,0,4
5,9,89,54,0,0,5
9,6,90,55,0,0,6
6,7,89,54,0,0,6
5,5,86,55,0,0,8
7,10,84,54,0,0,9
4,1,95,59,0,0,10
4,2,90,58,0,0,11
8,12,73,53,0,0,12
5,1,76,62,1,1,1
4,5,65,58,0,1,2
5,16,62,60,0,1,3
6,3,63,61,0,0,4
9,4,60,60,0,0,5
5,9,42,52,0,0,6
5,7,48,53,0,0,7
5,12,36,54,0,0,8
5,8,39,58,0,0,9
5,13,30,54,0,0,10
6,11,30,52,0,0,11
5,14,26,54,0,0,12
5,2,104,56,1,1,1
4,14,89,53,0,1,2
4,5,91,55,0,1,3
5,10,87,53,0,0,4
6,3,91,55,0,0,5
5,7,84,53,0,0,6
5,11,82,53,0,0,7
5,6,85,54,0,0,8
5,8,81,53,0,0,9
4,1,89,58,0,0,10
4,4,78,55,0,0,11
4,13,72,53,0,0,12
6,5,118,71,1,1,1
7,2,121,71,0,1,2
6,11,98,64,0,1,3
7,8,97,66,0,0,4
6,1,106,74,0,0,5
5,9,87,65,0,0,6
9,10,80,64,0,0,7
6,2,117,71,1,1,1
5,12,107,70,0,1,2
5,5,107,70,0,1,3
7,3,100,70,0,0,4
6,4,95,70,0,0,5
5,10,95,70,0,0,6
7,8,93,67,0,0,7
5,6,90,70,0,0,8
7,9,65,70,0,0,9
5,7,64,70,0,0,10
5,7,68,58,1,1,1
5,4,69,59,0,1,2
4,5,64,57,0,1,3
7,2,62,60,0,0,4
10,9,50,57,0,0,5
4,1,60,58,0,0,6
4,3,46,60,0,0,7
6,8,37,55,0,0,8
8,6,25,58,0,0,9
4,10,15,54,0,0,10
4,12,10,52,0,0,11
9,11,0,51,0,0,12
6,1,144,73,1,1,1
5,4,112,70,0,1,2
6,2,111,73,0,1,3
5,6,76,70,0,0,4
4,9,63,67,0,0,5
5,7,63,67,0,0,6
4,13,53,63,0,0,7
4,11,47,66,0,0,8
5,8,46,66,0,0,9
4,12,108,69,1,1,1
4,6,111,69,0,1,2
4,7,99,69,0,1,3
4,11,91,69,0,0,4
4,3,90,69,0,0,5
4,10,82,67,0,0,6
4,1,82,69,0,0,7
4,8,66,71,0,0,8
4,2,0,69,0,0,9
5,1,63,60,1,1,1
4,11,35,52,0,1,2
6,3,47,59,0,1,3
7,6,41,56,0,0,4
6,10,36,54,0,0,5
5,2,43,59,0,0,6
6,5,39,58,0,0,7
4,9,33,51,0,0,8
4,4,38,58,0,0,9
7,12,20,51,0,0,10
4,8,32,57,0,0,11
6,7,6,57,0,0,12
6,8,65,54,1,1,1
5,5,67,58,0,1,2
6,2,70,59,0,1,3
4,7,58,56,0,0,4
3,3,60,58,0,0,5
4,11,47,54,0,0,6
5,9,47,51,0,0,7
4,6,51,56,0,0,8
5,12,40,53,0,0,9
7,1,42,60,0,0,10
4,4,36,58,0,0,11
8,10,0,55,0,0,12
3,8,67,57,1,1,1
6,4,68,59,0,1,2
4,2,67,59,0,1,3
6,1,67,60,0,0,4
4,5,61,58,0,0,5
4,9,57,56,0,0,6
3,6,56,57,0,0,7
4,7,53,57,0,0,8
6,10,45,55,0,0,9
4,12,38,53,0,0,10
5,11,1,52,0,0,11
4,3,0,58,0,0,12
4,1,94,60,1,1,1
4,8,80,55,0,1,2
4,11,61,50,0,1,3
4,12,61,52,0,0,4
5,3,74,58,0,0,5
4,7,64,55,0,0,6
5,6,63,54,0,0,7
6,10,54,52,0,0,8
3,5,58,56,0,0,9
5,2,64,59,0,0,10
5,9,51,53,0,0,11
6,1,112,60,1,1,1
5,5,97,55,0,1,2
6,7,94,53,0,1,3
7,4,90,51,0,0,4
5,12,81,52,0,0,5
5,11,78,51,0,0,6
4,8,81,52,0,0,7
7,2,88,58,0,0,8
5,3,80,56,0,0,9
6,6,71,54,0,0,10
5,10,60,51,0,0,11
8,9,58,50,0,0,12
9,2,110,71,1,1,1
11,6,102,69,0,1,2
5,9,87,64,0,1,3
14,11,82,62,0,0,4
6,5,93,68,0,0,5
15,3,93,70,0,0,6
5,1,95,71,0,0,7
7,7,77,66,0,0,8
10,8,61,66,0,0,9
7,10,45,63,0,0,10
7,4,56,69,0,0,11
